discipline_title,event_title,event_gender,medal_type,participant_type,country_3_letter_code,game_location,game_season,game_year,game_name
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,ITA,Belgium,Summer,1920,Antwerp 1920
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,ITA,Finland,Summer,1952,Helsinki 1952
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,ITA,France,Summer,1924,Paris 1924
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,ITA,Italy,Summer,1960,Rome 1960
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,ITA,Netherlands,Summer,1928,Amsterdam 1928
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,ITA,United States,Summer,1932,Los Angeles 1932
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,RUS,Republic of Korea,Summer,1988,Seoul 1988
Cycling Track,Team Pursuit 4000m men,Men,Gold,Team,RUS,USSR,Summer,1980,Moscow 1980
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,AUS,Brazil,Summer,2016,Rio 2016
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,AUS,Great Britain,Summer,2012,London 2012
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,AUS,Spain,Summer,1992,Barcelona 1992
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,DEU,Federal Republic of Germany,Summer,1972,Munich 1972
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,DEU,Italy,Summer,1960,Rome 1960
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,DEU,Mexico,Summer,1968,Mexico City 1968
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,DEU,Republic of Korea,Summer,1988,Seoul 1988
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,DEU,USSR,Summer,1980,Moscow 1980
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,DNK,China,Summer,2008,Beijing 2008
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,FRA,"Australia, Sweden",Summer,1956,Melbourne 1956
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,FRA,United States,Summer,1932,Los Angeles 1932
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,GBR,Belgium,Summer,1920,Antwerp 1920
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,GBR,Greece,Summer,2004,Athens 2004
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,ITA,Germany,Summer,1936,Berlin 1936
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,ITA,Great Britain,Summer,1948,London 1948
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,ITA,Japan,Summer,1964,Tokyo 1964
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,NLD,Netherlands,Summer,1928,Amsterdam 1928
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,POL,France,Summer,1924,Paris 1924
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,RUS,Canada,Summer,1976,Montreal 1976
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,RUS,United States,Summer,1996,Atlanta 1996
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,UKR,Australia,Summer,2000,Sydney 2000
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,USA,United States,Summer,1984,Los Angeles 1984
Cycling Track,Team Pursuit 4000m men,Men,Silver,Team,ZAF,Finland,Summer,1952,Helsinki 1952
Cycling Track,Team sprint men,Men,Bronze,Team,DEU,China,Summer,2008,Beijing 2008
Cycling Track,Team sprint men,Men,Bronze,Team,DEU,Great Britain,Summer,2012,London 2012
Cycling Track,Team sprint men,Men,Bronze,Team,FRA,Brazil,Summer,2016,Rio 2016
Cycling Track,Team sprint men,Men,Bronze,Team,FRA,Greece,Summer,2004,Athens 2004
Cycling Track,Team sprint men,Men,Gold,Team,DEU,Greece,Summer,2004,Athens 2004
Cycling Track,Team sprint men,Men,Gold,Team,GBR,Brazil,Summer,2016,Rio 2016
Cycling Track,Team sprint men,Men,Gold,Team,GBR,China,Summer,2008,Beijing 2008
Cycling Track,Team sprint men,Men,Gold,Team,GBR,Great Britain,Summer,2012,London 2012
Cycling Track,Team sprint men,Men,Silver,Team,FRA,China,Summer,2008,Beijing 2008
Cycling Track,Team sprint men,Men,Silver,Team,FRA,Great Britain,Summer,2012,London 2012
Cycling Track,Team sprint men,Men,Silver,Team,JPN,Greece,Summer,2004,Athens 2004
Cycling Track,Team sprint men,Men,Silver,Team,NZL,Brazil,Summer,2016,Rio 2016
Cycling Track,Team sprint women,Women,Bronze,Team,AUS,Great Britain,Summer,2012,London 2012
Cycling Track,Team sprint women,Women,Bronze,Team,DEU,Brazil,Summer,2016,Rio 2016
Cycling Track,Team sprint women,Women,Gold,Team,CHN,Brazil,Summer,2016,Rio 2016
Cycling Track,Team sprint women,Women,Gold,Team,DEU,Great Britain,Summer,2012,London 2012
Cycling Track,Team sprint women,Women,Silver,Team,CHN,Great Britain,Summer,2012,London 2012
Cycling Track,Team sprint women,Women,Silver,Team,RUS,Brazil,Summer,2016,Rio 2016
Cycling Track,Women's Keirin,Women,Bronze,Athlete,CAN,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Keirin,Women,Gold,Athlete,NLD,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Keirin,Women,Silver,Athlete,NZL,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Madison,Women,Bronze,Team,RUS,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Madison,Women,Gold,Team,GBR,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Madison,Women,Silver,Team,DNK,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Omnium,Women,Bronze,Athlete,NLD,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Omnium,Women,Gold,Athlete,USA,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Omnium,Women,Silver,Athlete,JPN,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Sprint,Women,Bronze,Athlete,HKG,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Sprint,Women,Gold,Athlete,CAN,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Sprint,Women,Silver,Athlete,UKR,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Team Pursuit,Women,Bronze,Team,USA,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Team Pursuit,Women,Gold,Team,DEU,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Team Pursuit,Women,Silver,Team,GBR,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Team Sprint,Women,Bronze,Team,RUS,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Team Sprint,Women,Gold,Team,CHN,Japan,Summer,2020,Tokyo 2020
Cycling Track,Women's Team Sprint,Women,Silver,Team,DEU,Japan,Summer,2020,Tokyo 2020
Cycling Track,individual pursuit women,Women,Bronze,Athlete,DEU,United States,Summer,1996,Atlanta 1996
Cycling Track,individual pursuit women,Women,Bronze,Athlete,GBR,Australia,Summer,2000,Sydney 2000
Cycling Track,individual pursuit women,Women,Bronze,Athlete,NLD,Greece,Summer,2004,Athens 2004
Cycling Track,individual pursuit women,Women,Bronze,Athlete,UKR,China,Summer,2008,Beijing 2008
Cycling Track,individual pursuit women,Women,Bronze,Athlete,USA,Spain,Summer,1992,Barcelona 1992
Cycling Track,individual pursuit women,Women,Gold,Athlete,DEU,Spain,Summer,1992,Barcelona 1992
Cycling Track,individual pursuit women,Women,Gold,Athlete,GBR,China,Summer,2008,Beijing 2008
Cycling Track,individual pursuit women,Women,Gold,Athlete,ITA,United States,Summer,1996,Atlanta 1996
Cycling Track,individual pursuit women,Women,Gold,Athlete,NLD,Australia,Summer,2000,Sydney 2000
Cycling Track,individual pursuit women,Women,Gold,Athlete,NZL,Greece,Summer,2004,Athens 2004
Cycling Track,individual pursuit women,Women,Silver,Athlete,AUS,Greece,Summer,2004,Athens 2004
Cycling Track,individual pursuit women,Women,Silver,Athlete,AUS,Spain,Summer,1992,Barcelona 1992
Cycling Track,individual pursuit women,Women,Silver,Athlete,FRA,Australia,Summer,2000,Sydney 2000
Cycling Track,individual pursuit women,Women,Silver,Athlete,FRA,United States,Summer,1996,Atlanta 1996
Cycling Track,individual pursuit women,Women,Silver,Athlete,GBR,China,Summer,2008,Beijing 2008
Cycling Track,points race women,Women,Bronze,Athlete,AUS,United States,Summer,1996,Atlanta 1996
Cycling Track,points race women,Women,Bronze,Athlete,COL,Greece,Summer,2004,Athens 2004
Cycling Track,points race women,Women,Bronze,Athlete,ESP,China,Summer,2008,Beijing 2008
Cycling Track,points race women,Women,Bronze,Athlete,RUS,Australia,Summer,2000,Sydney 2000
Cycling Track,points race women,Women,Gold,Athlete,FRA,United States,Summer,1996,Atlanta 1996
Cycling Track,points race women,Women,Gold,Athlete,ITA,Australia,Summer,2000,Sydney 2000
Cycling Track,points race women,Women,Gold,Athlete,NLD,China,Summer,2008,Beijing 2008
Cycling Track,points race women,Women,Gold,Athlete,RUS,Greece,Summer,2004,Athens 2004
Cycling Track,points race women,Women,Silver,Athlete,CUB,China,Summer,2008,Beijing 2008
Cycling Track,points race women,Women,Silver,Athlete,MEX,Greece,Summer,2004,Athens 2004
Cycling Track,points race women,Women,Silver,Athlete,NLD,Australia,Summer,2000,Sydney 2000
Cycling Track,points race women,Women,Silver,Athlete,NLD,United States,Summer,1996,Atlanta 1996
Cycling Track,sprint women,Women,Bronze,Athlete,AUS,Greece,Summer,2004,Athens 2004
Cycling Track,sprint women,Women,Bronze,Athlete,CHN,China,Summer,2008,Beijing 2008
Cycling Track,sprint women,Women,Bronze,Athlete,CHN,Great Britain,Summer,2012,London 2012
Cycling Track,sprint women,Women,Bronze,Athlete,GBR,Brazil,Summer,2016,Rio 2016
Cycling Track,sprint women,Women,Bronze,Athlete,NLD,Spain,Summer,1992,Barcelona 1992
Cycling Track,sprint women,Women,Bronze,Athlete,NLD,United States,Summer,1996,Atlanta 1996
Cycling Track,sprint women,Women,Bronze,Athlete,UKR,Australia,Summer,2000,Sydney 2000
Cycling Track,sprint women,Women,Bronze,Athlete,USA,Republic of Korea,Summer,1988,Seoul 1988
Cycling Track,sprint women,Women,Gold,Athlete,AUS,Great Britain,Summer,2012,London 2012
Cycling Track,sprint women,Women,Gold,Athlete,CAN,Greece,Summer,2004,Athens 2004
Cycling Track,sprint women,Women,Gold,Athlete,DEU,Brazil,Summer,2016,Rio 2016
Cycling Track,sprint women,Women,Gold,Athlete,EST,Spain,Summer,1992,Barcelona 1992
Cycling Track,sprint women,Women,Gold,Athlete,FRA,Australia,Summer,2000,Sydney 2000
Cycling Track,sprint women,Women,Gold,Athlete,FRA,United States,Summer,1996,Atlanta 1996
Cycling Track,sprint women,Women,Gold,Athlete,GBR,China,Summer,2008,Beijing 2008
Cycling Track,sprint women,Women,Gold,Athlete,RUS,Republic of Korea,Summer,1988,Seoul 1988
Cycling Track,sprint women,Women,Silver,Athlete,AUS,China,Summer,2008,Beijing 2008
Cycling Track,sprint women,Women,Silver,Athlete,AUS,United States,Summer,1996,Atlanta 1996
Cycling Track,sprint women,Women,Silver,Athlete,DEU,Republic of Korea,Summer,1988,Seoul 1988
Cycling Track,sprint women,Women,Silver,Athlete,DEU,Spain,Summer,1992,Barcelona 1992
Cycling Track,sprint women,Women,Silver,Athlete,GBR,Brazil,Summer,2016,Rio 2016
Cycling Track,sprint women,Women,Silver,Athlete,GBR,Great Britain,Summer,2012,London 2012
Cycling Track,sprint women,Women,Silver,Athlete,RUS,Australia,Summer,2000,Sydney 2000
Cycling Track,sprint women,Women,Silver,Athlete,RUS,Greece,Summer,2004,Athens 2004
Diving,10m platform men,Men,Bronze,Athlete,CHN,Greece,Summer,2004,Athens 2004
Diving,10m platform men,Men,Bronze,Athlete,CHN,Spain,Summer,1992,Barcelona 1992
Diving,10m platform men,Men,Bronze,Athlete,CHN,United States,Summer,1984,Los Angeles 1984
Diving,10m platform men,Men,Bronze,Athlete,CHN,United States,Summer,1996,Atlanta 1996
Diving,10m platform men,Men,Bronze,Athlete,DEU,Finland,Summer,1952,Helsinki 1952
Diving,10m platform men,Men,Bronze,Athlete,DEU,Germany,Summer,1936,Berlin 1936
Diving,10m platform men,Men,Bronze,Athlete,GBR,Great Britain,Summer,2012,London 2012
Diving,10m platform men,Men,Bronze,Athlete,GBR,Italy,Summer,1960,Rome 1960
Diving,10m platform men,Men,Bronze,Athlete,ITA,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,10m platform men,Men,Bronze,Athlete,MEX,Great Britain,Summer,1948,London 1948
Diving,10m platform men,Men,Bronze,Athlete,MEX,Republic of Korea,Summer,1988,Seoul 1988
Diving,10m platform men,Men,Bronze,Athlete,RUS,Australia,Summer,2000,Sydney 2000
Diving,10m platform men,Men,Bronze,Athlete,RUS,Canada,Summer,1976,Montreal 1976
Diving,10m platform men,Men,Bronze,Athlete,RUS,China,Summer,2008,Beijing 2008
Diving,10m platform men,Men,Bronze,Athlete,RUS,USSR,Summer,1980,Moscow 1980
Diving,10m platform men,Men,Bronze,Athlete,SWE,Great Britain,Summer,1908,London 1908
Diving,10m platform men,Men,Bronze,Athlete,SWE,Sweden,Summer,1912,Stockholm 1912
Diving,10m platform men,Men,Bronze,Athlete,USA,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,10m platform men,Men,Bronze,Athlete,USA,Belgium,Summer,1920,Antwerp 1920
Diving,10m platform men,Men,Bronze,Athlete,USA,Brazil,Summer,2016,Rio 2016
Diving,10m platform men,Men,Bronze,Athlete,USA,France,Summer,1924,Paris 1924
Diving,10m platform men,Men,Bronze,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Diving,10m platform men,Men,Bronze,Athlete,USA,Mexico,Summer,1968,Mexico City 1968
Diving,10m platform men,Men,Bronze,Athlete,USA,Netherlands,Summer,1928,Amsterdam 1928
Diving,10m platform men,Men,Bronze,Athlete,USA,United States,Summer,1904,St. Louis 1904
Diving,10m platform men,Men,Bronze,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,10m platform men,Men,Gold,Athlete,AUS,China,Summer,2008,Beijing 2008
Diving,10m platform men,Men,Gold,Athlete,CHN,Australia,Summer,2000,Sydney 2000
Diving,10m platform men,Men,Gold,Athlete,CHN,Brazil,Summer,2016,Rio 2016
Diving,10m platform men,Men,Gold,Athlete,CHN,Greece,Summer,2004,Athens 2004
Diving,10m platform men,Men,Gold,Athlete,CHN,Spain,Summer,1992,Barcelona 1992
Diving,10m platform men,Men,Gold,Athlete,DEU,USSR,Summer,1980,Moscow 1980
Diving,10m platform men,Men,Gold,Athlete,ITA,Canada,Summer,1976,Montreal 1976
Diving,10m platform men,Men,Gold,Athlete,ITA,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,10m platform men,Men,Gold,Athlete,ITA,Mexico,Summer,1968,Mexico City 1968
Diving,10m platform men,Men,Gold,Athlete,MEX,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,10m platform men,Men,Gold,Athlete,RUS,United States,Summer,1996,Atlanta 1996
Diving,10m platform men,Men,Gold,Athlete,SWE,Great Britain,Summer,1908,London 1908
Diving,10m platform men,Men,Gold,Athlete,SWE,Sweden,Summer,1912,Stockholm 1912
Diving,10m platform men,Men,Gold,Athlete,USA,Belgium,Summer,1920,Antwerp 1920
Diving,10m platform men,Men,Gold,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Diving,10m platform men,Men,Gold,Athlete,USA,France,Summer,1924,Paris 1924
Diving,10m platform men,Men,Gold,Athlete,USA,Germany,Summer,1936,Berlin 1936
Diving,10m platform men,Men,Gold,Athlete,USA,Great Britain,Summer,1948,London 1948
Diving,10m platform men,Men,Gold,Athlete,USA,Great Britain,Summer,2012,London 2012
Diving,10m platform men,Men,Gold,Athlete,USA,Italy,Summer,1960,Rome 1960
Diving,10m platform men,Men,Gold,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Diving,10m platform men,Men,Gold,Athlete,USA,Netherlands,Summer,1928,Amsterdam 1928
Diving,10m platform men,Men,Gold,Athlete,USA,Republic of Korea,Summer,1988,Seoul 1988
Diving,10m platform men,Men,Gold,Athlete,USA,United States,Summer,1904,St. Louis 1904
Diving,10m platform men,Men,Gold,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,10m platform men,Men,Gold,Athlete,USA,United States,Summer,1984,Los Angeles 1984
Diving,10m platform men,Men,Silver,Athlete,AUS,Greece,Summer,2004,Athens 2004
Diving,10m platform men,Men,Silver,Athlete,CHN,Australia,Summer,2000,Sydney 2000
Diving,10m platform men,Men,Silver,Athlete,CHN,China,Summer,2008,Beijing 2008
Diving,10m platform men,Men,Silver,Athlete,CHN,Great Britain,Summer,2012,London 2012
Diving,10m platform men,Men,Silver,Athlete,CHN,Republic of Korea,Summer,1988,Seoul 1988
Diving,10m platform men,Men,Silver,Athlete,DEU,Sweden,Summer,1912,Stockholm 1912
Diving,10m platform men,Men,Silver,Athlete,DEU,United States,Summer,1904,St. Louis 1904
Diving,10m platform men,Men,Silver,Athlete,DEU,United States,Summer,1996,Atlanta 1996
Diving,10m platform men,Men,Silver,Athlete,EGY,Netherlands,Summer,1928,Amsterdam 1928
Diving,10m platform men,Men,Silver,Athlete,ITA,Japan,Summer,1964,Tokyo 1964
Diving,10m platform men,Men,Silver,Athlete,MEX,Brazil,Summer,2016,Rio 2016
Diving,10m platform men,Men,Silver,Athlete,MEX,Finland,Summer,1952,Helsinki 1952
Diving,10m platform men,Men,Silver,Athlete,MEX,Mexico,Summer,1968,Mexico City 1968
Diving,10m platform men,Men,Silver,Athlete,RUS,USSR,Summer,1980,Moscow 1980
Diving,10m platform men,Men,Silver,Athlete,SWE,Belgium,Summer,1920,Antwerp 1920
Diving,10m platform men,Men,Silver,Athlete,SWE,Great Britain,Summer,1908,London 1908
Diving,10m platform men,Men,Silver,Athlete,USA,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,10m platform men,Men,Silver,Athlete,USA,Canada,Summer,1976,Montreal 1976
Diving,10m platform men,Men,Silver,Athlete,USA,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,10m platform men,Men,Silver,Athlete,USA,France,Summer,1924,Paris 1924
Diving,10m platform men,Men,Silver,Athlete,USA,Germany,Summer,1936,Berlin 1936
Diving,10m platform men,Men,Silver,Athlete,USA,Great Britain,Summer,1948,London 1948
Diving,10m platform men,Men,Silver,Athlete,USA,Italy,Summer,1960,Rome 1960
Diving,10m platform men,Men,Silver,Athlete,USA,Spain,Summer,1992,Barcelona 1992
Diving,10m platform men,Men,Silver,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,10m platform men,Men,Silver,Athlete,USA,United States,Summer,1984,Los Angeles 1984
Diving,10m platform women,Women,Bronze,Athlete,AUS,Greece,Summer,2004,Athens 2004
Diving,10m platform women,Women,Bronze,Athlete,CAN,Australia,Summer,2000,Sydney 2000
Diving,10m platform women,Women,Bronze,Athlete,CAN,Brazil,Summer,2016,Rio 2016
Diving,10m platform women,Women,Bronze,Athlete,CHN,China,Summer,2008,Beijing 2008
Diving,10m platform women,Women,Bronze,Athlete,DEU,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,10m platform women,Women,Bronze,Athlete,DEU,Germany,Summer,1936,Berlin 1936
Diving,10m platform women,Women,Bronze,Athlete,DNK,Great Britain,Summer,1948,London 1948
Diving,10m platform women,Women,Bronze,Athlete,GBR,Sweden,Summer,1912,Stockholm 1912
Diving,10m platform women,Women,Bronze,Athlete,MYS,Great Britain,Summer,2012,London 2012
Diving,10m platform women,Women,Bronze,Athlete,RUS,Italy,Summer,1960,Rome 1960
Diving,10m platform women,Women,Bronze,Athlete,RUS,Japan,Summer,1964,Tokyo 1964
Diving,10m platform women,Women,Bronze,Athlete,RUS,USSR,Summer,1980,Moscow 1980
Diving,10m platform women,Women,Bronze,Athlete,SWE,Belgium,Summer,1920,Antwerp 1920
Diving,10m platform women,Women,Bronze,Athlete,SWE,France,Summer,1924,Paris 1924
Diving,10m platform women,Women,Bronze,Athlete,SWE,Netherlands,Summer,1928,Amsterdam 1928
Diving,10m platform women,Women,Bronze,Athlete,USA,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,10m platform women,Women,Bronze,Athlete,USA,Canada,Summer,1976,Montreal 1976
Diving,10m platform women,Women,Bronze,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Diving,10m platform women,Women,Bronze,Athlete,USA,Mexico,Summer,1968,Mexico City 1968
Diving,10m platform women,Women,Bronze,Athlete,USA,Republic of Korea,Summer,1988,Seoul 1988
Diving,10m platform women,Women,Bronze,Athlete,USA,Spain,Summer,1992,Barcelona 1992
Diving,10m platform women,Women,Bronze,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,10m platform women,Women,Bronze,Athlete,USA,United States,Summer,1984,Los Angeles 1984
Diving,10m platform women,Women,Bronze,Athlete,USA,United States,Summer,1996,Atlanta 1996
Diving,10m platform women,Women,Gold,Athlete,AUS,Greece,Summer,2004,Athens 2004
Diving,10m platform women,Women,Gold,Athlete,CHN,Brazil,Summer,2016,Rio 2016
Diving,10m platform women,Women,Gold,Athlete,CHN,China,Summer,2008,Beijing 2008
Diving,10m platform women,Women,Gold,Athlete,CHN,Great Britain,Summer,2012,London 2012
Diving,10m platform women,Women,Gold,Athlete,CHN,Republic of Korea,Summer,1988,Seoul 1988
Diving,10m platform women,Women,Gold,Athlete,CHN,Spain,Summer,1992,Barcelona 1992
Diving,10m platform women,Women,Gold,Athlete,CHN,United States,Summer,1984,Los Angeles 1984
Diving,10m platform women,Women,Gold,Athlete,CHN,United States,Summer,1996,Atlanta 1996
Diving,10m platform women,Women,Gold,Athlete,CZE,Mexico,Summer,1968,Mexico City 1968
Diving,10m platform women,Women,Gold,Athlete,DEU,Italy,Summer,1960,Rome 1960
Diving,10m platform women,Women,Gold,Athlete,DEU,USSR,Summer,1980,Moscow 1980
Diving,10m platform women,Women,Gold,Athlete,DNK,Belgium,Summer,1920,Antwerp 1920
Diving,10m platform women,Women,Gold,Athlete,RUS,Canada,Summer,1976,Montreal 1976
Diving,10m platform women,Women,Gold,Athlete,SWE,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,10m platform women,Women,Gold,Athlete,SWE,Sweden,Summer,1912,Stockholm 1912
Diving,10m platform women,Women,Gold,Athlete,USA,Australia,Summer,2000,Sydney 2000
Diving,10m platform women,Women,Gold,Athlete,USA,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,10m platform women,Women,Gold,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Diving,10m platform women,Women,Gold,Athlete,USA,France,Summer,1924,Paris 1924
Diving,10m platform women,Women,Gold,Athlete,USA,Germany,Summer,1936,Berlin 1936
Diving,10m platform women,Women,Gold,Athlete,USA,Great Britain,Summer,1948,London 1948
Diving,10m platform women,Women,Gold,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Diving,10m platform women,Women,Gold,Athlete,USA,Netherlands,Summer,1928,Amsterdam 1928
Diving,10m platform women,Women,Gold,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,10m platform women,Women,Silver,Athlete,AUS,Great Britain,Summer,2012,London 2012
Diving,10m platform women,Women,Silver,Athlete,CAN,China,Summer,2008,Beijing 2008
Diving,10m platform women,Women,Silver,Athlete,CHN,Australia,Summer,2000,Sydney 2000
Diving,10m platform women,Women,Silver,Athlete,CHN,Brazil,Summer,2016,Rio 2016
Diving,10m platform women,Women,Silver,Athlete,CHN,Greece,Summer,2004,Athens 2004
Diving,10m platform women,Women,Silver,Athlete,CZE,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,10m platform women,Women,Silver,Athlete,DEU,Japan,Summer,1964,Tokyo 1964
Diving,10m platform women,Women,Silver,Athlete,DEU,United States,Summer,1996,Atlanta 1996
Diving,10m platform women,Women,Silver,Athlete,EUN,Spain,Summer,1992,Barcelona 1992
Diving,10m platform women,Women,Silver,Athlete,GBR,Belgium,Summer,1920,Antwerp 1920
Diving,10m platform women,Women,Silver,Athlete,RUS,Mexico,Summer,1968,Mexico City 1968
Diving,10m platform women,Women,Silver,Athlete,RUS,USSR,Summer,1980,Moscow 1980
Diving,10m platform women,Women,Silver,Athlete,SWE,Canada,Summer,1976,Montreal 1976
Diving,10m platform women,Women,Silver,Athlete,SWE,Sweden,Summer,1912,Stockholm 1912
Diving,10m platform women,Women,Silver,Athlete,USA,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,10m platform women,Women,Silver,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Diving,10m platform women,Women,Silver,Athlete,USA,France,Summer,1924,Paris 1924
Diving,10m platform women,Women,Silver,Athlete,USA,Germany,Summer,1936,Berlin 1936
Diving,10m platform women,Women,Silver,Athlete,USA,Great Britain,Summer,1948,London 1948
Diving,10m platform women,Women,Silver,Athlete,USA,Italy,Summer,1960,Rome 1960
Diving,10m platform women,Women,Silver,Athlete,USA,Netherlands,Summer,1928,Amsterdam 1928
Diving,10m platform women,Women,Silver,Athlete,USA,Republic of Korea,Summer,1988,Seoul 1988
Diving,10m platform women,Women,Silver,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,10m platform women,Women,Silver,Athlete,USA,United States,Summer,1984,Los Angeles 1984
Diving,3m springboard men,Men,Bronze,Athlete,CHN,China,Summer,2008,Beijing 2008
Diving,3m springboard men,Men,Bronze,Athlete,CHN,Great Britain,Summer,2012,London 2012
Diving,3m springboard men,Men,Bronze,Athlete,CHN,Republic of Korea,Summer,1988,Seoul 1988
Diving,3m springboard men,Men,Bronze,Athlete,DEU,Brazil,Summer,2016,Rio 2016
Diving,3m springboard men,Men,Bronze,Athlete,DEU,Great Britain,Summer,1908,London 1908
Diving,3m springboard men,Men,Bronze,Athlete,DEU,Sweden,Summer,1912,Stockholm 1912
Diving,3m springboard men,Men,Bronze,Athlete,EGY,Netherlands,Summer,1928,Amsterdam 1928
Diving,3m springboard men,Men,Bronze,Athlete,EUN,Spain,Summer,1992,Barcelona 1992
Diving,3m springboard men,Men,Bronze,Athlete,ITA,USSR,Summer,1980,Moscow 1980
Diving,3m springboard men,Men,Bronze,Athlete,MEX,"Australia, Sweden",Summer,1956,Melbourne 1956
Diving,3m springboard men,Men,Bronze,Athlete,MEX,Italy,Summer,1960,Rome 1960
Diving,3m springboard men,Men,Bronze,Athlete,RUS,Australia,Summer,2000,Sydney 2000
Diving,3m springboard men,Men,Bronze,Athlete,RUS,Canada,Summer,1976,Montreal 1976
Diving,3m springboard men,Men,Bronze,Athlete,RUS,Greece,Summer,2004,Athens 2004
Diving,3m springboard men,Men,Bronze,Athlete,USA,Belgium,Summer,1920,Antwerp 1920
Diving,3m springboard men,Men,Bronze,Athlete,USA,Federal Republic of Germany,Summer,1972,Munich 1972
Diving,3m springboard men,Men,Bronze,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Diving,3m springboard men,Men,Bronze,Athlete,USA,France,Summer,1924,Paris 1924
Diving,3m springboard men,Men,Bronze,Athlete,USA,Germany,Summer,1936,Berlin 1936
Diving,3m springboard men,Men,Bronze,Athlete,USA,Great Britain,Summer,1908,London 1908
Diving,3m springboard men,Men,Bronze,Athlete,USA,Great Britain,Summer,1948,London 1948
Diving,3m springboard men,Men,Bronze,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Diving,3m springboard men,Men,Bronze,Athlete,USA,Mexico,Summer,1968,Mexico City 1968
Diving,3m springboard men,Men,Bronze,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Diving,3m springboard men,Men,Bronze,Athlete,USA,United States,Summer,1984,Los Angeles 1984
